"","seed","P_rej","Paccept","param","c_true","param2","param3"
"168",8,1,0,80,79.4784015849998,"ss","1"
"169",9,1,0,80,79.5061687989897,"ss","1"
"170",10,1,0,80,79.4965261651926,"ss","1"
"171",1,1,0,100,99.3735657669954,"ss","1"
"172",2,1,0,100,99.3691015846819,"ss","1"
"173",3,1,0,100,99.363833849552,"ss","1"
"174",4,1,0,100,99.3641017004908,"ss","1"
"175",5,1,0,100,99.3667802098789,"ss","1"
"176",6,1,0,100,99.3587446817146,"ss","1"
"177",7,1,0,100,99.3532983792921,"ss","1"
"178",8,1,0,100,99.3686551664506,"ss","1"
"179",9,1,0,100,99.3714229594849,"ss","1"
"180",10,1,0,100,99.3579411288982,"ss","1"
"181",1,0,1,5,4.95378846164225,"srs","10"
"182",2,0,1,5,4.95432416351987,"srs","10"
"183",3,0,1,5,4.95575270186019,"srs","10"
"184",4,0,1,5,4.95119923590042,"srs","10"
"185",5,0,1,5,4.94825287557351,"srs","10"
"186",6,0,1,5,4.95325275976463,"srs","10"
"187",7,0,1,5,4.95593126915273,"srs","10"
"188",8,0,1,5,4.94218158762714,"srs","10"
"189",9,0,1,5,4.95173493777804,"srs","10"
"190",10,0,1,5,4.95414559622733,"srs","10"
"191",1,0.2,0.8,10,9.90287025803594,"srs","10"
"192",2,0,1,10,9.88412069231923,"srs","10"
"193",3,0,1,10,9.89206693683726,"srs","10"
"194",4,0.1,0.9,10,9.89849535936871,"srs","10"
"195",5,0,1,10,9.88742418723122,"srs","10"
"196",6,0,1,10,9.89742395561346,"srs","10"
"197",7,0.1,0.9,10,9.89608470091942,"srs","10"
"198",8,0.1,0.9,10,9.87474590946088,"srs","10"
"199",9,0,1,10,9.89644183550449,"srs","10"
"200",10,0.1,0.9,10,9.89599541727315,"srs","10"
"201",1,0.3,0.7,20,19.7754987279901,"srs","10"
"202",2,0.5,0.5,20,19.7706774110915,"srs","10"
"203",3,0.2,0.8,20,19.7811235977051,"srs","10"
"204",4,0.3,0.7,20,19.779427208426,"srs","10"
"205",5,0.2,0.8,20,19.7634454357436,"srs","10"
"206",6,0.3,0.7,20,19.7768379826841,"srs","10"
"207",7,0.2,0.8,20,19.7803200448887,"srs","10"
"208",8,0.3,0.7,20,19.7705881274452,"srs","10"
"209",9,0.6,0.4,20,19.7909447987948,"srs","10"
"210",10,0.5,0.5,20,19.774159473296,"srs","10"
"211",1,1,0,40,39.5489693001197,"srs","10"
"212",2,1,0,40,39.5495050019973,"srs","10"
"213",3,1,0,40,39.5382552625673,"srs","10"
"214",4,0.9,0.1,40,39.5530763478481,"srs","10"
"215",5,1,0,40,39.5362910223494,"srs","10"
"216",6,0.8,0.2,40,39.5380766952748,"srs","10"
"217",7,1,0,40,39.5696831060544,"srs","10"
"218",8,1,0,40,39.5330768110836,"srs","10"
"219",9,1,0,40,39.5528084969093,"srs","10"
"220",10,1,0,40,39.5518263768004,"srs","10"
"221",1,1,0,80,79.1118922170613,"srs","10"
"222",2,1,0,80,79.0863570942281,"srs","10"
"223",3,1,0,80,79.0775180132474,"srs","10"
"224",4,1,0,80,79.0757323403219,"srs","10"
"225",5,1,0,80,79.074750220213,"srs","10"
"226",6,1,0,80,79.0440366458961,"srs","10"
"227",7,1,0,80,79.1020710159716,"srs","10"
"228",8,1,0,80,79.0842142867176,"srs","10"
"229",9,1,0,80,79.0815357773295,"srs","10"
"230",10,1,0,80,79.0579648947142,"srs","10"
"231",1,1,0,100,98.8634882958548,"srs","10"
"232",2,1,0,100,98.861256204698,"srs","10"
"233",3,1,0,100,98.8541135129964,"srs","10"
"234",4,1,0,100,98.8493814797441,"srs","10"
"235",5,1,0,100,98.8658989543041,"srs","10"
"236",6,1,0,100,98.8117930646644,"srs","10"
"237",7,1,0,100,98.8434887590903,"srs","10"
"238",8,1,0,100,98.8448280137844,"srs","10"
"239",9,1,0,100,98.8513457199621,"srs","10"
"240",10,1,0,100,98.8171500834406,"srs","10"
"241",1,0,1,5,4.95378846164225,"strs","10"
"242",2,0,1,5,4.95432416351987,"strs","10"
"243",3,0,1,5,4.95575270186019,"strs","10"
"244",4,0,1,5,4.95119923590042,"strs","10"
"245",5,0,1,5,4.94825287557351,"strs","10"
"246",6,0,1,5,4.95325275976463,"strs","10"
"247",7,0,1,5,4.95593126915273,"strs","10"
"248",8,0,1,5,4.94218158762714,"strs","10"
"249",9,0,1,5,4.95173493777804,"strs","10"
"250",10,0,1,5,4.95414559622733,"strs","10"
"251",1,0,1,10,9.90287025803594,"strs","10"
"252",2,0,1,10,9.88412069231923,"strs","10"
"253",3,0.1,0.9,10,9.89206693683726,"strs","10"
"254",4,0,1,10,9.89849535936871,"strs","10"
"255",5,0,1,10,9.88742418723122,"strs","10"
"256",6,0.1,0.9,10,9.89742395561346,"strs","10"
"257",7,0,1,10,9.89608470091942,"strs","10"
"258",8,0,1,10,9.87474590946088,"strs","10"
"259",9,0.1,0.9,10,9.89644183550449,"strs","10"
"260",10,0,1,10,9.89599541727315,"strs","10"
"261",1,0.4,0.6,20,19.7754987279901,"strs","10"
"262",2,0.6,0.4,20,19.7706774110915,"strs","10"
"263",3,0.2,0.8,20,19.7811235977051,"strs","10"
"264",4,0.4,0.6,20,19.779427208426,"strs","10"
"265",5,0.3,0.7,20,19.7634454357436,"strs","10"
"266",6,0.5,0.5,20,19.7768379826841,"strs","10"
"267",7,0.3,0.7,20,19.7803200448887,"strs","10"
"268",8,0.3,0.7,20,19.7705881274452,"strs","10"
"269",9,0.3,0.7,20,19.7909447987948,"strs","10"
"270",10,0.6,0.4,20,19.774159473296,"strs","10"
"271",1,0.9,0.1,40,39.5489693001197,"strs","10"
"272",2,0.9,0.1,40,39.5495050019973,"strs","10"
"273",3,0.9,0.1,40,39.5382552625673,"strs","10"
"274",4,1,0,40,39.5530763478481,"strs","10"
"275",5,0.9,0.1,40,39.5362910223494,"strs","10"
"276",6,0.9,0.1,40,39.5380766952748,"strs","10"
"277",7,0.9,0.1,40,39.5696831060544,"strs","10"
"278",8,1,0,40,39.5330768110836,"strs","10"
"279",9,1,0,40,39.5528084969093,"strs","10"
"280",10,1,0,40,39.5518263768004,"strs","10"
"281",1,1,0,80,79.1118922170613,"strs","10"
"282",2,1,0,80,79.0863570942281,"strs","10"
"283",3,1,0,80,79.0775180132474,"strs","10"
"284",4,1,0,80,79.0757323403219,"strs","10"
"285",5,1,0,80,79.074750220213,"strs","10"
"286",6,1,0,80,79.0440366458961,"strs","10"
"287",7,1,0,80,79.1020710159716,"strs","10"
"288",8,1,0,80,79.0842142867176,"strs","10"
"289",9,1,0,80,79.0815357773295,"strs","10"
"290",10,1,0,80,79.0579648947142,"strs","10"
"291",1,1,0,100,98.8634882958548,"strs","10"
"292",2,1,0,100,98.861256204698,"strs","10"
"293",3,1,0,100,98.8541135129964,"strs","10"
"294",4,1,0,100,98.8493814797441,"strs","10"
"295",5,1,0,100,98.8658989543041,"strs","10"
"296",6,1,0,100,98.8117930646644,"strs","10"
"297",7,1,0,100,98.8434887590903,"strs","10"
"298",8,1,0,100,98.8448280137844,"strs","10"
"299",9,1,0,100,98.8513457199621,"strs","10"
"300",10,1,0,100,98.8171500834406,"strs","10"
"301",1,0,1,5,4.95378846164225,"ss","10"
"302",2,0,1,5,4.95432416351987,"ss","10"
"303",3,0,1,5,4.95575270186019,"ss","10"
"304",4,0,1,5,4.95119923590042,"ss","10"
"305",5,0,1,5,4.94825287557351,"ss","10"
"306",6,0,1,5,4.95325275976463,"ss","10"
"307",7,0,1,5,4.95593126915273,"ss","10"
"308",8,0,1,5,4.94218158762714,"ss","10"
"309",9,0,1,5,4.95173493777804,"ss","10"
"310",10,0,1,5,4.95414559622733,"ss","10"
"311",1,0,1,10,9.90287025803594,"ss","10"
"312",2,0,1,10,9.88412069231923,"ss","10"
"313",3,0,1,10,9.89206693683726,"ss","10"
"314",4,0,1,10,9.89849535936871,"ss","10"
"315",5,0,1,10,9.88742418723122,"ss","10"
"316",6,0,1,10,9.89742395561346,"ss","10"
"317",7,0,1,10,9.89608470091942,"ss","10"
"318",8,0,1,10,9.87474590946088,"ss","10"
"319",9,0,1,10,9.89644183550449,"ss","10"
"320",10,0,1,10,9.89599541727315,"ss","10"
"321",1,1,0,20,19.7754987279901,"ss","10"
"322",2,0,1,20,19.7706774110915,"ss","10"
"323",3,0,1,20,19.7811235977051,"ss","10"
"324",4,0.3,0.7,20,19.779427208426,"ss","10"
"325",5,0.3,0.7,20,19.7634454357436,"ss","10"
"326",6,0.9,0.1,20,19.7768379826841,"ss","10"
"327",7,0.9,0.1,20,19.7803200448887,"ss","10"
"328",8,0.9,0.1,20,19.7705881274452,"ss","10"
"329",9,0.3,0.7,20,19.7909447987948,"ss","10"
"330",10,0.8,0.2,20,19.774159473296,"ss","10"
"331",1,1,0,40,39.5489693001197,"ss","10"
"332",2,1,0,40,39.5495050019973,"ss","10"
"333",3,1,0,40,39.5382552625673,"ss","10"
"334",4,1,0,40,39.5530763478481,"ss","10"
"335",5,0.4,0.6,40,39.5362910223494,"ss","10"
"336",6,1,0,40,39.5380766952748,"ss","10"
"337",7,0.9,0.1,40,39.5696831060544,"ss","10"
"338",8,1,0,40,39.5330768110836,"ss","10"
"339",9,1,0,40,39.5528084969093,"ss","10"
"340",10,0.9,0.1,40,39.5518263768004,"ss","10"
"341",1,1,0,80,79.1118922170613,"ss","10"
"342",2,1,0,80,79.0863570942281,"ss","10"
"343",3,1,0,80,79.0775180132474,"ss","10"
"344",4,1,0,80,79.0757323403219,"ss","10"
"345",5,1,0,80,79.074750220213,"ss","10"
"346",6,1,0,80,79.0440366458961,"ss","10"
"347",7,1,0,80,79.1020710159716,"ss","10"
"348",8,1,0,80,79.0842142867176,"ss","10"
"349",9,1,0,80,79.0815357773295,"ss","10"
"350",10,1,0,80,79.0579648947142,"ss","10"
"351",1,1,0,100,98.8634882958548,"ss","10"
"352",2,1,0,100,98.861256204698,"ss","10"
"353",3,1,0,100,98.8541135129964,"ss","10"
"354",4,1,0,100,98.8493814797441,"ss","10"
"355",5,1,0,100,98.8658989543041,"ss","10"
"356",6,1,0,100,98.8117930646644,"ss","10"
"357",7,1,0,100,98.8434887590903,"ss","10"
"358",8,1,0,100,98.8448280137844,"ss","10"
"359",9,1,0,100,98.8513457199621,"ss","10"
"360",10,1,0,100,98.8171500834406,"ss","10"
"361",1,0,1,5,4.94521723160033,"srs","100"
"362",2,0.2,0.8,5,4.95218135600939,"srs","100"
"363",3,0,1,5,4.95200278871685,"srs","100"
"364",4,0.1,0.9,5,4.94807430828097,"srs","100"
"365",5,0,1,5,4.94637791900183,"srs","100"
"366",6,0.1,0.9,5,4.95387774528852,"srs","100"
"367",7,0.1,0.9,5,4.95387774528852,"srs","100"
"368",8,0.1,0.9,5,4.95798479301694,"srs","100"
"369",9,0.1,0.9,5,4.94878857745113,"srs","100"
"370",10,0,1,5,4.92923545891799,"srs","100"
"371",1,0.1,0.9,10,9.89626326821196,"srs","100"
"372",2,0.1,0.9,10,9.88528137972074,"srs","100"
"373",3,0.1,0.9,10,9.92724469346765,"srs","100"
"374",4,0.2,0.8,10,9.89278120600742,"srs","100"
"375",5,0,1,10,9.88804917275511,"srs","100"
"376",6,0.2,0.8,10,9.90313810897475,"srs","100"
"377",7,0.3,0.7,10,9.89804894113735,"srs","100"
"378",8,0,1,10,9.88653135076852,"srs","100"
"379",9,0.3,0.7,10,9.89813822478362,"srs","100"
"380",10,0.2,0.8,10,9.8922455041298,"srs","100"
"381",1,0.5,0.5,20,19.7614811955257,"srs","100"
"382",2,0.7,0.3,20,19.7535349510077,"srs","100"
"383",3,0.4,0.6,20,19.8244261661461,"srs","100"
"384",4,0.7,0.3,20,19.7806771794737,"srs","100"
"385",5,0.3,0.7,20,19.7452315719045,"srs","100"
"386",6,0.4,0.6,20,19.76951672369,"srs","100"
"387",7,0.4,0.6,20,19.7740701896498,"srs","100"
"388",8,0.6,0.4,20,19.7554991912256,"srs","100"
"389",9,0.3,0.7,20,19.7722845167244,"srs","100"
"390",10,0.3,0.7,20,19.7176429252071,"srs","100"
"391",1,0.8,0.2,40,39.5211128024835,"srs","100"
"392",2,0.6,0.4,40,39.4919170501532,"srs","100"
"393",3,0.8,0.2,40,39.5413801901868,"srs","100"
"394",4,0.8,0.2,40,39.5215592207148,"srs","100"
"395",5,0.8,0.2,40,39.4817387144784,"srs","100"
"396",6,0.7,0.3,40,39.4867385986695,"srs","100"
"397",7,0.6,0.4,40,39.529237614294,"srs","100"
"398",8,0.9,0.1,40,39.4307577524582,"srs","100"
"399",9,0.7,0.3,40,39.5258448357358,"srs","100"
"400",10,0.8,0.2,40,39.530219734403,"srs","100"
"401",1,1,0,80,79.0760001912608,"srs","100"
"402",2,0.9,0.1,80,78.9084147872119,"srs","100"
"403",3,1,0,80,78.9917164291819,"srs","100"
"404",4,1,0,80,79.0183229557703,"srs","100"
"405",5,0.9,0.1,80,78.9286821749152,"srs","100"
"406",6,1,0,80,79.0205550469271,"srs","100"
"407",7,1,0,80,79.0344832957452,"srs","100"
"408",8,1,0,80,78.8335058079914,"srs","100"
"409",9,1,0,80,79.036715386902,"srs","100"
"410",10,1,0,80,79.0348404303303,"srs","100"
"411",1,1,0,100,98.796436277506,"srs","100"
"412",2,1,0,100,98.6355471469274,"srs","100"
"413",3,1,0,100,98.756437203977,"srs","100"
"414",4,1,0,100,98.7034920017389,"srs","100"
"415",5,1,0,100,98.7344734269946,"srs","100"
"416",6,1,0,100,98.7090275878076,"srs","100"
"417",7,1,0,100,98.7763474570953,"srs","100"
"418",8,1,0,100,98.5950123715208,"srs","100"
"419",9,1,0,100,98.8559884695681,"srs","100"
"420",10,1,0,100,98.7577764586711,"srs","100"
"421",1,0.2,0.8,5,4.94521723160033,"strs","100"
"422",2,0,1,5,4.95218135600939,"strs","100"
"423",3,0.1,0.9,5,4.95200278871685,"strs","100"
"424",4,0,1,5,4.94807430828097,"strs","100"
"425",5,0,1,5,4.94637791900183,"strs","100"
"426",6,0,1,5,4.95387774528852,"strs","100"
"427",7,0,1,5,4.95387774528852,"strs","100"
"428",8,0.1,0.9,5,4.95798479301694,"strs","100"
"429",9,0,1,5,4.94878857745113,"strs","100"
"430",10,0.2,0.8,5,4.92923545891799,"strs","100"
"431",1,0.2,0.8,10,9.89626326821196,"strs","100"
"432",2,0.2,0.8,10,9.88528137972074,"strs","100"
"433",3,0.3,0.7,10,9.92724469346765,"strs","100"
"434",4,0.1,0.9,10,9.89278120600742,"strs","100"
"435",5,0.3,0.7,10,9.88804917275511,"strs","100"
"436",6,0.4,0.6,10,9.90313810897475,"strs","100"
"437",7,0.2,0.8,10,9.89804894113735,"strs","100"
"438",8,0.1,0.9,10,9.88653135076852,"strs","100"
"439",9,0.1,0.9,10,9.89813822478362,"strs","100"
"440",10,0.3,0.7,10,9.8922455041298,"strs","100"
"441",1,0.4,0.6,20,19.7614811955257,"strs","100"
"442",2,0.2,0.8,20,19.7535349510077,"strs","100"
"443",3,0.7,0.3,20,19.8244261661461,"strs","100"
"444",4,0.7,0.3,20,19.7806771794737,"strs","100"
"445",5,0.1,0.9,20,19.7452315719045,"strs","100"
"446",6,0.2,0.8,20,19.76951672369,"strs","100"
"447",7,0.3,0.7,20,19.7740701896498,"strs","100"
"448",8,0.1,0.9,20,19.7554991912256,"strs","100"
"449",9,0.1,0.9,20,19.7722845167244,"strs","100"
"450",10,0.1,0.9,20,19.7176429252071,"strs","100"
"451",1,0.7,0.3,40,39.5211128024835,"strs","100"
"452",2,0.6,0.4,40,39.4919170501532,"strs","100"
"453",3,0.9,0.1,40,39.5413801901868,"strs","100"
"454",4,0.7,0.3,40,39.5215592207148,"strs","100"
