"","seed","P_rej","Paccept","param","c_true","param2","param3"
"1",1,0.01,0.99,5,4.95137780319296,5,"1"
"2",2,0,1,5,4.94304466287442,5,"1"
"3",3,0,1,5,4.96179422859113,5,"1"
"4",4,0,1,5,4.95450273081241,5,"1"
"5",5,0,1,5,4.95658601589204,5,"1"
"6",6,0,1,5,4.95971094351149,5,"1"
"7",7,0,1,5,4.95346108827259,5,"1"
"8",8,0,1,5,4.95866930097168,5,"1"
"9",9,0,1,5,4.95346108827259,5,"1"
"10",10,0,1,5,4.95241944573277,5,"1"
"11",11,0,1,5,4.95033616065314,5,"1"
"12",12,0,1,5,4.9420030203346,5,"1"
"13",13,0,1,5,4.95137780319296,5,"1"
"14",14,0,1,5,4.94408630541424,5,"1"
"15",15,0,1,5,4.94825287557351,5,"1"
"16",16,0,1,5,4.94512794795406,5,"1"
"17",17,0,1,5,4.95346108827259,5,"1"
"18",18,0,1,5,4.95554437335222,5,"1"
"19",19,0,1,5,4.95658601589204,5,"1"
"20",20,0,1,5,4.96075258605131,5,"1"
"21",21,0,1,5,4.94929451811332,5,"1"
"22",22,0,1,5,4.96179422859113,5,"1"
"23",23,0,1,5,4.94096137779479,5,"1"
"24",24,0,1,5,4.94721123303369,5,"1"
"25",25,0,1,5,4.95658601589204,5,"1"
"26",26,0,1,5,4.95762765843186,5,"1"
"27",27,0,1,5,4.95137780319296,5,"1"
"28",28,0,1,5,4.96596079875039,5,"1"
"29",29,0,1,5,4.94616959049387,5,"1"
"30",30,0,1,5,4.96075258605131,5,"1"
"31",31,0,1,5,4.95658601589204,5,"1"
"32",32,0,1,5,4.95450273081241,5,"1"
"33",33,0,1,5,4.95241944573277,5,"1"
"34",34,0,1,5,4.95450273081241,5,"1"
"35",35,0,1,5,4.93366988001607,5,"1"
"36",36,0,1,5,4.95241944573277,5,"1"
"37",37,0,1,5,4.93158659493643,5,"1"
"38",38,0,1,5,4.95554437335222,5,"1"
"39",39,0,1,5,4.93991973525497,5,"1"
"40",40,0,1,5,4.95346108827259,5,"1"
"41",41,0,1,5,4.94616959049387,5,"1"
"42",42,0,1,5,4.94096137779479,5,"1"
"43",43,0,1,5,4.95658601589204,5,"1"
"44",44,0,1,5,4.95450273081241,5,"1"
"45",45,0,1,5,4.93158659493643,5,"1"
"46",46,0,1,5,4.95137780319296,5,"1"
"47",47,0,1,5,4.95658601589204,5,"1"
"48",48,0,1,5,4.94825287557351,5,"1"
"49",49,0,1,5,4.94408630541424,5,"1"
"50",50,0,1,5,4.95137780319296,5,"1"
"51",51,0,1,5,4.94408630541424,5,"1"
"52",52,0,1,5,4.95137780319296,5,"1"
"53",53,0,1,5,4.95762765843186,5,"1"
"54",54,0,1,5,4.94825287557351,5,"1"
"55",55,0,1,5,4.94929451811332,5,"1"
"56",56,0,1,5,4.95450273081241,5,"1"
"57",57,0,1,5,4.94512794795406,5,"1"
"58",58,0,1,5,4.96283587113094,5,"1"
"59",59,0,1,5,4.94721123303369,5,"1"
"60",60,0,1,5,4.94304466287442,5,"1"
"61",61,0,1,5,4.95866930097168,5,"1"
"62",62,0,1,5,4.96387751367076,5,"1"
"63",63,0,1,5,4.94721123303369,5,"1"
"64",64,0,1,5,4.95554437335222,5,"1"
"65",65,0,1,5,4.94512794795406,5,"1"
"66",66,0,1,5,4.96283587113094,5,"1"
"67",67,0,1,5,4.95554437335222,5,"1"
"68",68,0,1,5,4.95658601589204,5,"1"
"69",69,0,1,5,4.95450273081241,5,"1"
"70",70,0,1,5,4.96491915621058,5,"1"
"71",71,0,1,5,4.95346108827259,5,"1"
"72",72,0,1,5,4.96387751367076,5,"1"
"73",73,0,1,5,4.95762765843186,5,"1"
"74",74,0,1,5,4.96491915621058,5,"1"
"75",75,0,1,5,4.95346108827259,5,"1"
"76",76,0,1,5,4.95971094351149,5,"1"
"77",77,0,1,5,4.95762765843186,5,"1"
"78",78,0,1,5,4.96283587113094,5,"1"
"79",79,0,1,5,4.94825287557351,5,"1"
"80",80,0,1,5,4.95346108827259,5,"1"
"81",81,0,1,5,4.95137780319296,5,"1"
"82",82,0,1,5,4.94096137779479,5,"1"
"83",83,0,1,5,4.95241944573277,5,"1"
"84",84,0,1,5,4.94512794795406,5,"1"
"85",85,0,1,5,4.95033616065314,5,"1"
"86",86,0,1,5,4.95554437335222,5,"1"
"87",87,0,1,5,4.95241944573277,5,"1"
"88",88,0,1,5,4.96075258605131,5,"1"
"89",89,0,1,5,4.95241944573277,5,"1"
"90",90,0,1,5,4.95866930097168,5,"1"
"91",91,0,1,5,4.95762765843186,5,"1"
"92",92,0,1,5,4.95033616065314,5,"1"
"93",93,0,1,5,4.96700244129021,5,"1"
"94",94,0,1,5,4.95658601589204,5,"1"
"95",95,0,1,5,4.94825287557351,5,"1"
"96",96,0,1,5,4.94512794795406,5,"1"
"97",97,0,1,5,4.95346108827259,5,"1"
"98",98,0,1,5,4.95554437335222,5,"1"
"99",99,0,1,5,4.95137780319296,5,"1"
"100",100,0,1,5,4.94096137779479,5,"1"
"101",1,0.04,0.96,10,9.86897223366875,5,"1"
"102",2,0.03,0.97,10,9.89709658224381,5,"1"
"103",3,0.01,0.99,10,9.89397165462436,5,"1"
"104",4,0.03,0.97,10,9.88772179938546,5,"1"
"105",5,0.03,0.97,10,9.87522208890765,5,"1"
"106",6,0.03,0.97,10,9.87626373144747,5,"1"
"107",7,0,1,10,9.88876344192527,5,"1"
"108",8,0.02,0.98,10,9.88251358668637,5,"1"
"109",9,0,1,10,9.89188836954472,5,"1"
"110",10,0.02,0.98,10,9.88668015684564,5,"1"
"111",11,0.02,0.98,10,9.88980508446509,5,"1"
"112",12,0.04,0.96,10,9.90230479494289,5,"1"
"113",13,0.03,0.97,10,9.87418044636783,5,"1"
"114",14,0.03,0.97,10,9.87313880382802,5,"1"
"115",15,0.03,0.97,10,9.90334643748271,5,"1"
"116",16,0.02,0.98,10,9.90855465018179,5,"1"
"117",17,0.01,0.99,10,9.89501329716417,5,"1"
"118",18,0.05,0.95,10,9.89709658224381,5,"1"
"119",19,0.03,0.97,10,9.91167957780124,5,"1"
"120",20,0.03,0.97,10,9.90022150986326,5,"1"
"121",21,0.05,0.95,10,9.9148045054207,5,"1"
"122",22,0.03,0.97,10,9.88980508446509,5,"1"
"123",23,0.05,0.95,10,9.89188836954472,5,"1"
"124",24,0.02,0.98,10,9.88355522922619,5,"1"
"125",25,0.03,0.97,10,9.90022150986326,5,"1"
"126",26,0.01,0.99,10,9.89917986732344,5,"1"
"127",27,0.01,0.99,10,9.88251358668637,5,"1"
"128",28,0.03,0.97,10,9.89917986732344,5,"1"
"129",29,0.02,0.98,10,9.8783470165271,5,"1"
"130",30,0.03,0.97,10,9.89293001208454,5,"1"
"131",31,0.01,0.99,10,9.90334643748271,5,"1"
"132",32,0.02,0.98,10,9.89084672700491,5,"1"
"133",33,0.05,0.95,10,9.89605493970399,5,"1"
"134",34,0,1,10,9.89501329716417,5,"1"
"135",35,0.02,0.98,10,9.88043030160674,5,"1"
"136",36,0.03,0.97,10,9.89501329716417,5,"1"
"137",37,0.02,0.98,10,9.87313880382802,5,"1"
"138",38,0,1,10,9.9210543606596,5,"1"
"139",39,0,1,10,9.89917986732344,5,"1"
"140",40,0.03,0.97,10,9.89188836954472,5,"1"
"141",41,0.03,0.97,10,9.90230479494289,5,"1"
"142",42,0.04,0.96,10,9.88772179938546,5,"1"
"143",43,0.04,0.96,10,9.89605493970399,5,"1"
"144",44,0.02,0.98,10,9.90855465018179,5,"1"
"145",45,0.02,0.98,10,9.86897223366875,5,"1"
"146",46,0,1,10,9.89188836954472,5,"1"
"147",47,0.03,0.97,10,9.89605493970399,5,"1"
"148",48,0.01,0.99,10,9.86376402096967,5,"1"
"149",49,0,1,10,9.89188836954472,5,"1"
"150",50,0.05,0.95,10,9.89917986732344,5,"1"
"151",51,0,1,10,9.90855465018179,5,"1"
"152",52,0.01,0.99,10,9.88355522922619,5,"1"
"153",53,0.07,0.93,10,9.88147194414655,5,"1"
"154",54,0.02,0.98,10,9.88980508446509,5,"1"
"155",55,0.03,0.97,10,9.88147194414655,5,"1"
"156",56,0.02,0.98,10,9.88980508446509,5,"1"
"157",57,0,1,10,9.87730537398729,5,"1"
