"","seed","P_rej","Paccept","param","c_true","param2","param3"
"153",3,1,0,40,39.7467325766078,"ss","1"
"154",4,1,0,40,39.7458397401451,"ss","1"
"155",5,1,0,40,39.7432505144033,"ss","1"
"156",6,1,0,40,39.7510181916288,"ss","1"
"157",7,1,0,40,39.7513753262139,"ss","1"
"158",8,1,0,40,39.7529824318467,"ss","1"
"159",9,1,0,40,39.7467325766078,"ss","1"
"160",10,1,0,40,39.7436969326346,"ss","1"
"161",1,1,0,80,79.4942047903896,"ss","1"
"162",2,1,0,80,79.4929548193418,"ss","1"
"163",3,1,0,80,79.4965261651926,"ss","1"
"164",4,1,0,80,79.4936690885119,"ss","1"
"165",5,1,0,80,79.5116151014122,"ss","1"
"166",6,1,0,80,79.4998296601046,"ss","1"
"167",7,1,0,80,79.4816157962655,"ss","1"
"168",8,1,0,80,79.4984011217642,"ss","1"
"169",9,1,0,80,79.4910798627701,"ss","1"
"170",10,1,0,80,79.494026223097,"ss","1"
"171",1,1,0,100,99.3674944790491,"ss","1"
"172",2,1,0,100,99.3579411288982,"ss","1"
"173",3,1,0,100,99.3537447975235,"ss","1"
"174",4,1,0,100,99.3590125326534,"ss","1"
"175",5,1,0,100,99.3629410130893,"ss","1"
"176",6,1,0,100,99.3763335600298,"ss","1"
"177",7,1,0,100,99.3468699567607,"ss","1"
"178",8,1,0,100,99.3724943632402,"ss","1"
"179",9,1,0,100,99.3659766570625,"ss","1"
"180",10,1,0,100,99.3667802098789,"ss","1"
"181",1,0,1,5,4.9720916091276,"srs","10"
"182",2,0,1,5,4.97414513299181,"srs","10"
"183",3,0,1,5,4.9747701185157,"srs","10"
"184",4,0,1,5,4.9694130997395,"srs","10"
"185",5,0,1,5,4.97343086382165,"srs","10"
"186",6,0,1,5,4.97459155122316,"srs","10"
"187",7,0,1,5,4.97503796945451,"srs","10"
"188",8,0,1,5,4.97485940216197,"srs","10"
"189",9,0,1,5,4.97414513299181,"srs","10"
"190",10,0,1,5,4.97423441663808,"srs","10"
"191",1,0,1,10,9.94090509134697,"srs","10"
"192",2,0,1,10,9.94135150957832,"srs","10"
"193",3,0,1,10,9.94626211012317,"srs","10"
"194",4,0,1,10,9.94054795676189,"srs","10"
"195",5,0,1,10,9.94242291333356,"srs","10"
"196",6,0,1,10,9.939922971238,"srs","10"
"197",7,0,1,10,9.94099437499324,"srs","10"
"198",8,0,1,10,9.94233362968729,"srs","10"
"199",9,0,1,10,9.94242291333356,"srs","10"
"200",10,0,1,10,9.94626211012317,"srs","10"
